,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,totalGames,winRate,masteryRatio,mostPlayedID
2407,SILVER,IV,IA_M5WFH2Y_nZAGEIVtFkcPkD4bZZtISxMpac-SuX2Oag1jr,DezeWongs,50,20,17,37,54.054054054054056,2.9977575007732757,157.0
2408,SILVER,IV,KKaWeHKKw01n2dDlkSgq1cnevS5QonqVmO5fVPAryiuBikFw,Hunkcrogan,72,31,19,50,62.0,1.3812026204129457,104.0
2409,SILVER,IV,Qcm0uhwLnaeyMut8sEvxdiQYt-QHX8EvvPzP2jqK5NW_V6RG,Emrel,18,27,26,53,50.943396226415096,2.348243905007635,122.0
2410,SILVER,IV,muWPf-Hpuwo3qw1ZiGwhcuipO5zKsGHx0kb2NHXvXbypPe7-,GetFked,0,11,10,21,52.38095238095239,3.210383172100389,63.0
2411,SILVER,IV,lf0dI1z7ShvoWgbtjZ1xnjN81DG75zc5NQJkFFkEaA_RD06p,Iam6willyoubemy9,28,23,25,48,47.91666666666667,1.2387540558079169,5.0
2412,SILVER,IV,mlIlS2XdPkp5Bjrm1eJQpYELP2DmOp0HNHFStL4xgYFv8VgT,SKT T1 S MaRin,0,19,13,32,59.375,7.103232740334304,114.0
2413,SILVER,IV,6xCvhPtMEXNZ7hz5m31XiiZJSIyyxAwaaOx922RLeRHsd8lH,YSG Bunni,46,37,45,82,45.1219512195122,1.3817658679034612,84.0
2414,SILVER,IV,V8XdQytjVV4MEAwuj5poQjIOb2U73NweThOQeQReLs2f28f-,ºËMØKiTTËNº,55,54,68,122,44.26229508196721,2.697728637667536,222.0
2415,SILVER,IV,d6H2z3pegqk9VqNhjqU99aL7JFtLid89jwGhUTYftaOt5jun,tower is MIA,47,31,30,61,50.81967213114754,2.1298868549351484,5.0
2416,SILVER,IV,mgRVMzzu_CMMVQTB40DC6cwbfEKFYq3byCkcdc0FE2WmmU6W,trishula uwu,62,75,57,132,56.81818181818182,1.446699487591681,268.0
2417,SILVER,IV,jrxoyr-I67FxoAvGHyXBbAfITnhvJ-WQwfwKo_h7hQmbnOm3,ur daddy use ass,41,105,111,216,48.61111111111111,4.761514470826294,86.0
2418,SILVER,IV,-MWvOhZgdxJnm8akXQ4dIiLPR8r8CSpEudo_GyKkEFFFwqf6,TALP BROS,64,47,43,90,52.22222222222223,1.4168759231905466,120.0
2419,SILVER,IV,hHVdyTSxfv0TgojF9ZAlIrFLpxz8tkTZAa70z34RxwoLfO0-,dinosaur0418,98,58,52,110,52.72727272727272,1.0162992330950522,6.0
2420,SILVER,IV,vhgeq2Cc1W7E4r5av_xWJ_WlkYOw_wltWe67llGNh7bqy4BL,DamYasuoMains,48,19,14,33,57.57575757575758,1.0039152077856703,98.0
2421,SILVER,IV,f__ExNiiaRI_DsYbihlYYRnkspwJDJQ-Dr_Jk83-3v0Up0Ar,Ambassador Kosh,6,53,71,124,42.74193548387097,1.1440228404134987,51.0
2422,SILVER,IV,EQFVjh3zOEk1AHZw13OBOcOXgJZajVlK5XwyNtlYD5LPXXbN,GluttonyRay,21,48,62,110,43.63636363636363,1.1576453911291826,157.0
2423,SILVER,IV,nCOM7_1-fEooA65lHF9hJg2_wzkd4xHv3tXEZvlTSvtq2_6v,Pervertor,99,5,7,12,41.66666666666667,1.305685523890543,141.0
2424,SILVER,IV,bVGiUmFySn6ZqqT6Tv0Qf0ip79w9u0svY1HTHEMsFeGrBl15,Yássssuo,62,6,5,11,54.54545454545454,1.5149506463470037,157.0
2425,SILVER,IV,2NOmEozDELRL_H0KXjggZanQi8A8ZZBcLHjwm7TrAnggUM_S,Slayer4Karaka,32,86,71,157,54.77707006369427,1.3651102219537974,266.0
2426,SILVER,IV,5Fa0p8oju1JTWX93MFcoDbnJ6XthW830G2EVkepocu2DQJvb,FlyingSquid46,35,10,27,37,27.027027027027028,1.2726513474659424,84.0
2427,SILVER,IV,9T4KbqXZU29wan9AMshnPQSxd16FkuQ-Vs4EOQN1nvdjNG9U,CaviarPoptarts,0,37,37,74,50.0,4.189506972005858,3.0
2428,SILVER,IV,Y7GqqCm38cabAeRlV2ZIzNBYZ0YVAPW9h88279Lf4UbvbUez,IcedThaiTea,20,68,59,127,53.54330708661418,2.0150539623366366,98.0
2429,SILVER,IV,Lj411kGPRO16b_zmJq99u9gD7S9DiD2g_JeJXV9fosdaFmhw,I am YeTi,58,18,15,33,54.54545454545454,1.4168562847001,13.0
2430,SILVER,IV,hacA0lgukTrTKQT6xxlxeKGpG4jQhtVs1LW-dy6McQez3kFO,BBB Zippy,85,70,61,131,53.43511450381679,3.911996032027209,26.0
2431,SILVER,IV,uCTblrkNU4Qt487FiOur-u7Kqs51CB2dalVgfR7VCuCAwiC3,YugiohPimp Daddy,62,29,14,43,67.44186046511628,1.0839868548808724,11.0
2432,SILVER,IV,NkSJ18WuAkOi0-3VMBmP4230ftjBGcwURCfqAJ9QMp044hlv,French Lemonade,25,11,8,19,57.89473684210527,1.3252944413869014,86.0
2433,SILVER,IV,nEBDLMoVMlKW0Si1vC30O3DNeYFSze7_-jPvoUS8bYqB2tij,angry child,41,6,4,10,60.0,1.3797985769912948,99.0
2434,SILVER,IV,dRbCAWUe71oBSKomixJR7K193grcjEiVeSUZEMwsu5CeW3wt,CHildrenfestival,7,35,33,68,51.470588235294116,1.6118346852066434,103.0
2435,SILVER,IV,XYFKLQdNLAeUmUe575nKoLe2BiwbgJPWtfAHOgoNq1Jf-UE0,DlBBY,0,41,29,70,58.57142857142858,2.679029895752563,18.0
2436,SILVER,IV,LglNFz9INzD8P9h_GX6jdgQ5Q-y29KvuMdCaDisGBjJ7cjqI,BoSuks,0,10,12,22,45.45454545454545,1.01935816914738,141.0
2437,SILVER,IV,MQ98QEUT6YXVcVZxkbd9ycBSKI2WG2ICGIIXvrgnR3taqiJk,bluechips25,54,67,66,133,50.37593984962406,1.0729453420940713,121.0
2438,SILVER,IV,XV3Tw7b8yvqmCXY-wvmv3mnhVUHCqKQ40OwWK0TLeBFMKUot,PhantisCao,19,15,18,33,45.45454545454545,2.6441003313637386,99.0
2439,SILVER,IV,JMCPszla-dd_AKZ4SBZEWk0Xuf7RtWscHAv3uZyBslk4A44S,WeyIand1,7,37,35,72,51.388888888888886,7.425508826082763,37.0
2440,SILVER,IV,mTjwWztRlAmd6wCmChMXfIgSSShLy-1fR92ji_plLAtgg-yc,SaintZAR,72,32,23,55,58.18181818181818,1.6313147726862385,21.0
2441,SILVER,IV,buv683BQTsILO1Q3w9DEXNwugFnXolST5LF4JHC0wiNGftZw,Sick Bones Play,56,13,8,21,61.904761904761905,1.9061473914629696,14.0
2442,SILVER,IV,4Xoehs53h-seyjOzeC6Wb3YXZaEjD8DniumCg17QuacqOfsv,RManzGotBandz,8,6,7,13,46.15384615384615,2.2403211783358055,202.0
2443,SILVER,IV,2-2iMjKokQTPEZX7O1n5Ik4O5twbmy5jed2M3hQfxFijiGzw,Kvngxx,75,85,90,175,48.57142857142857,1.7933581791561293,254.0
2444,SILVER,IV,r308gJ0Hwy4Dpwj-L1fJr9X6vyVAaGUgcP71NpKl5r_OirPH,Kensuuu,71,62,63,125,49.6,1.5147693421309056,10.0
2445,SILVER,IV,7hF-uJMtxNd_flbNgH6PtHmyysl6UK-ZhY3h30bwSN4Zk-Bq,Alepoú,38,85,63,148,57.432432432432435,2.4060920588742882,37.0
2446,SILVER,IV,RdWRUq_ftO07Nx8qczgkDx3OkVBlLh_Z2brvoESPa---fOAQ,Ljhasta,93,52,55,107,48.598130841121495,1.0192905144871653,121.0
2447,SILVER,IV,riB-6t6BJsr1484DA9utOxnI54Z4uEc4w_qnsF1Q04wlWPLf,ElPocky,46,25,24,49,51.02040816326531,1.308301430586339,99.0
2448,SILVER,IV,hiO85nSa6tTIhHlHZ52HDo4tjtmXLPynksREPqL7PiEvTIOH,chendakeai,0,12,11,23,52.17391304347826,1.3290899302362098,412.0
2449,SILVER,IV,o5lel0kqwJAk5IcnI5FWDjVYMW3clpXwyCn-_0_xWj9MKRPU,Let me Brand ya,51,3,7,10,30.0,9.397665309884033,63.0
2450,SILVER,IV,2mQ6-khB82bdhOyVI_Zggwd9F23sP9JbQwM6peEucnUgvNyb,CorteztheKiller,54,39,35,74,52.702702702702695,1.3752368693911117,432.0
2451,SILVER,IV,0QI0lmvkCYw2ipUTt7OBc_Lpg56MjeZC0nkQ-g0u5cyk4BZ4,BadInEveryLane,84,124,109,233,53.21888412017167,1.035900899934953,37.0
2452,SILVER,IV,TBRn5sBWVfhf_BKKXE7icUyFWPWDRpRl7K7DFeZlp89pT-jN,YheChen,63,27,24,51,52.94117647058824,1.6507129298547654,555.0
2453,SILVER,IV,jV1QaNnCuz9W2ovsQWjFg6qpPsOi9mTT5AAdnpbcroDGNQr_,KenPineappleKen,27,96,90,186,51.61290322580645,1.1604684738505961,45.0
2454,SILVER,IV,Vr4dqEBs4ELwQVg14_ZU41LtiMSY10eyqRR5D7vY306DvLZv,pancakemaster18,52,165,161,326,50.61349693251533,2.375810972273402,103.0
2455,SILVER,IV,sYogGVMxNPNd8xCW7S7owkzqgstjS5rkY4t9s9ktmiYTiZW1,Jaguuar,100,16,9,25,64.0,2.016543267006016,99.0
2456,SILVER,IV,dvy-znUEd54xFLfoSrhxnRFOEwcba2j9j7FgDFvnP1nP2nud,Yebinsbins,75,41,52,93,44.086021505376344,1.1221148684916802,51.0
2457,SILVER,IV,u0kD3Q7ciFaUiEpB3I6ygEgvR1kCWN-hBzutG5DzSS0pNcwx,Flatmate Kev,10,19,10,29,65.51724137931035,4.022720290033182,28.0
2458,SILVER,IV,gQkTLT0kr0B7UdusN5C1qwebPzCj6NOjNmChCu0x6sHXG-Tp,IM TOXIC LOL,65,5,9,14,35.714285714285715,1.8304821643540519,67.0
2459,SILVER,IV,Hj1XnRT0y3Uk5fX9cQSYJ6zbbSSbvv6ZG-Fh_k6tt7lcvI9j,9insoo,36,65,70,135,48.148148148148145,1.4841437632135306,51.0
2460,GOLD,I,GcmIo97sVOxE_nUcBpX3vZRAOrd8kcBhgxWZQpFCTuh8e0hZ,StabNoob,100,37,22,59,62.71186440677966,14.0560627412536,107.0
2461,GOLD,I,rGGimrIHJhe0do4_4sF38IfGp1NZbAHfceguwGWmBTgus5f-,HelloImTheMan,100,53,35,88,60.22727272727273,1.0097484914558086,157.0
2462,GOLD,I,GEIvdwGbT__koqz4SFxVWE4KbwKJzESqq7CrCS-tsIVkvr-w,TKNATION7,0,297,295,592,50.16891891891891,1.0399314481576691,67.0
2463,GOLD,I,YeVmST4jc-mlscO5nUDOlsPH118fxTD05O_cXT6oNPxIE-Ue,SrDemian,11,26,22,48,54.166666666666664,2.743619455951795,157.0
2464,GOLD,I,rmtZ42DoiBN9XIKxfb3Q_D9bOsEIIjsYbFIz1a5l7jkb8NV9,Stopher17,32,20,14,34,58.82352941176471,6.074070601472036,92.0
2465,GOLD,I,S6B_QGf_J1aabruwGzSigJXZhiqWTZsNnz2001ufwMymBhVr,ILoveSeason9,4,46,37,83,55.42168674698795,1.4469086021505377,6.0
2466,GOLD,I,_fx7dQPhdl03cVyiS_k4-J_EwAVkYF139xplki_Q07Ayela1,Xanth Filantine,0,13,13,26,50.0,2.1267952615578154,111.0
2467,GOLD,I,rnTy9PJ8kc-8CMXjlnqIKUb_Ta5xQfBl6WQSLPR15iyhHb7w,GONGGONQICHE,42,75,67,142,52.816901408450704,2.1630323142683783,11.0
2468,GOLD,I,lRdipePjqVv8sI-SIz5fdDicF1PSJRapRP733ABjvp6GRgcw,ToxicBoiiY,29,142,123,265,53.58490566037736,1.1357601336498726,2.0
2469,GOLD,I,BqH2jxmS7lCpxlWo-pWapHum0YBKrU8sm8t96PbcC3Vpq2KQ,Intox ZyRa,58,16,28,44,36.36363636363637,5.909873211466979,143.0
2470,GOLD,I,-UT8yp6Yl0jCfnpxsr0Uc_nsj8YLxF694WL1NMhjd6OqUwQs,siriyoon,0,31,21,52,59.61538461538461,1.2775152241894148,67.0
2471,GOLD,I,C6HTLYi6LSOH_Xs5TAhS9aPl-IgR6_-1fPOWLWPuUFmlqA18,GwangHwaMunKyu,0,36,37,73,49.31506849315068,1.3578662930344276,157.0
2472,GOLD,I,oK_Hp_MOmNZrRPdSfLGA--d3-vvDgtkMgBWLltz1_8ZjxhEw,LeeUiChan,29,7,9,16,43.75,1.4037188502162465,81.0
2473,GOLD,I,_CzZ_mnDw_aAPKp_ffL6ki2D9EfwlD2WPNH5MX7cdMqKzkSt,Companionship1,75,37,48,85,43.529411764705884,1.009621924384877,145.0
2474,GOLD,I,MmWnipXhKbr1jqNrbQxRKL-nli5jWuHGQFZghHT_ofgAmzox,Hooked Reaver,18,136,132,268,50.74626865671642,1.39582751494163,74.0
2475,GOLD,I,xk1OuCA4jhVhkqnjWtHcbKjSqTrEBFdLOtuW_EH_ZwVapEB5,Makharoni,100,9,7,16,56.25,1.0972843723313408,121.0
2476,GOLD,I,sTKx6KPvLIJXzNyVEX06ImAq4DLv88cLdAx1LowndBNXC_JR,9 toes left,13,18,8,26,69.23076923076923,1.4194634009535383,15.0
2477,GOLD,I,6h9dJGMUx1HIIjZaZ_Q79e5kc9R8naInPiGUlwZbo3Ch0Hgk,Aijo Karen,32,16,27,43,37.2093023255814,1.504725122982653,266.0
2478,GOLD,I,fF445VWuaCUPC0m3Hk5bBO_qsn8xN7QrkjcFmM8Z4oq05w6F,Deathwíng,30,3,10,13,23.076923076923077,1.2451775713857713,92.0
2479,GOLD,I,kWXYfnh6rpV-oDXjElikuN7VKlz1tEVVFh2n2Ic9OU5x08VR,Arcueid114,62,112,97,209,53.588516746411486,3.0159746356929458,67.0
2480,GOLD,I,Z6VmwDPOLE-7E-bpPNJBcp4QhnE6OLe5uLkO2FkDu0kWb9th,PIKAPIKA777,56,37,44,81,45.67901234567901,1.6773476569735135,67.0
2481,GOLD,I,EBeOz5WIRoGIakizDcvTl1JM4a8slYGBRcX_vVB1HI-tZzzt,SSSunnyDay,0,262,265,527,49.71537001897533,1.3979550582312819,19.0
2482,GOLD,I,NaSdWAtlKb0ERlAH09crA857VP4P5OYxNxQ4BoSBcy_VvVtS,1v9r,25,67,57,124,54.03225806451613,3.9170539330633125,28.0
2483,GOLD,I,w_wr3Ed74t3Ady6F539J9BimWVu5x_JFhyTZh4q07YYU866m,Dont touch me,19,117,120,237,49.36708860759494,1.1196629676993524,64.0
2484,GOLD,I,IN1naC6_CdLj8juB0gEr06rDORzw5HDWVyX0YFWDCblYYpIX,FreeloTheCIown,0,59,55,114,51.75438596491229,1.0894561024675635,38.0
2485,GOLD,I,v0vOO2mUKUqLQTapcRtFNcE-UzTogvp_EQGvvb6Yi9CFNTzY,TeddiBrosevelt,100,53,42,95,55.78947368421052,1.279178807059848,13.0
2486,GOLD,I,7bMbFerE79_uUAZfaHoFGzOpTWqiWjlIkJSUyTl2s1G4v18k,Turkish Clap ,61,124,126,250,49.6,1.3445136138939864,11.0
2487,GOLD,I,tc0kpFVyRv4b4TE-R-y7uTlBiZZtq-QWv8BWeYNDuqXXC0Cn,Clapped ur girl,11,6,13,19,31.57894736842105,1.6526844690340428,67.0
2488,GOLD,I,vfb_3CULG_N36kfMsbSVZIPIPxcdBQ7bTcyR3_LbIabNyKJh,SuperAce7,21,56,13,69,81.15942028985508,1.9793086409585967,11.0
2489,GOLD,I,xgGQgMyWti6UGTxldYotxPK8mr4qYPEdSap74DLL3jSDeeOd,livelyshadow,70,71,64,135,52.59259259259259,4.710672506810534,103.0
2490,GOLD,I,x9SQ4wsrcy-mSvttu1FiMDOP5_r2OcdCVhKTBDJpZIMGrb-9,vqd1204,17,15,7,22,68.18181818181817,1.3930007446016381,157.0
2491,GOLD,I,v50CtZ44qLZ8RSB5YgG_ObxiJMJOWe4SACUUbHUvHSc22pcW,Stargazerg,11,234,221,455,51.42857142857142,1.6295766212937868,145.0
2492,GOLD,I,0WssAq5MQuQg2XbrrJkXSFYSpBhnzl_5hoJskAtWTm_Qdckk,Nanjee God,11,38,25,63,60.317460317460316,1.1464773375810284,16.0
2493,GOLD,I,VBIeBBu49k7SBxJdd4s9t8ub4NxgDiobdMf-p_RrVXiEUtrf,Mean7,19,61,40,101,60.396039603960396,2.2449625051688105,412.0
2494,GOLD,I,GjdjWhcMPvwzykSgciM3slOazfR8nbPcUX85r6_M8hLavBuT,Rrrated,81,54,46,100,54.0,1.28582954378759,84.0
2495,GOLD,I,rRpAc_y7jXx54gAT7TpX3gsNBfEEKdoH9acaVXQjAnzvAW-T,Rip knightofions,77,109,111,220,49.54545454545455,9.068707875986906,121.0
2496,GOLD,I,BKhKSmMbh4pZHVnGm74cV2N097iQH6kKEUwxqGes1EMKpcg4,Hanashiii,100,23,31,54,42.592592592592595,2.0540481067081946,164.0
2497,GOLD,I,GTywo0C8MaffvHf-zU3tWyJXemKCw2C8kKNnvztFgBld9v9p,UgivemeurFlash,6,6,16,22,27.27272727272727,3.8235969748374328,59.0
2498,GOLD,I,_ylJ6xpv6xIBWPoVCerMPSOB31ud6dFeUUZsuFcBjY1GSWZx,iamwatchingyou33,0,18,16,34,52.94117647058824,2.733284420058696,11.0
2499,GOLD,I,xyn1WcEU8pS2v11lB3aJBs7LgLJtQLzLVnwtfsBAzELGJo8A,2Pác 4 President,0,154,147,301,51.162790697674424,1.0909531941318016,86.0
2500,GOLD,I,thIBzjEu8SX0X51xMTPh9Z6IWdWV-zASENcrlk9jFOVUQSpF,Ccˉ,30,11,19,30,36.666666666666664,1.2362679705561903,24.0
2501,GOLD,I,qBmM-evwYS8fDmRwPog3N_-K9ECcp9f8fgA2SFQZBaGmfRvC,Scottyred12,32,22,18,40,55.00000000000001,1.1234081261370528,412.0
2502,GOLD,I,zRY4mjeoTXG9X5jRI6AL2paKzs9Bp8wFzH0TZdFFZNC4aBa9,ImActuallyADogg,72,43,49,92,46.73913043478261,1.150283088879068,75.0
2503,GOLD,I,1VBATNhwLjLsnE98fkbumDlYKd-3ILAWrRbVCX7RljtRxK89,Dambroda,100,11,5,16,68.75,1.1560814817879652,161.0
2504,GOLD,I,xWxQxipZ08mbtlUdBRFhfe9OCxcRV8rqpsg2kmxDRSpQ7rax,Koroi Kenshi,63,114,106,220,51.81818181818182,1.391981926788176,39.0
2505,GOLD,I,bMZeuC2vVlO3yZx-UMifgpvJUkirPqg2ztZNXByNAwE7z0Om,NicklessQAQ,1,134,111,245,54.69387755102041,4.9267493230725385,99.0
2506,GOLD,I,n7gz84ABx8a2778gVKvINVT5NXZo_1LCxc0iAgJ08niSlv-l,Supa1Hot2Fire3,100,20,10,30,66.66666666666666,4.633715166868598,133.0
2507,GOLD,I,TNF2-9zm9bhN5LTyzeahpngTb4f5vaLBdcAevtlfpqzagbiu,Diomedes Days,0,33,38,71,46.478873239436616,1.419224710579175,157.0
2508,GOLD,I,68ASstr8XG4LYrCqoLoPlzS-NvFpUe-LgEHDpxoT22iBiFgs,BronzVTryndaMain,100,19,18,37,51.35135135135135,1.9864279766860948,121.0
2509,GOLD,I,oUaYeqq4CtN4qHBr1hwUl-l2nLc-hlXXXwtPqMTrZ8jJl-K3,Braga,91,34,31,65,52.307692307692314,1.2657126771136342,67.0
2510,GOLD,I,WAhO6DGjZXIfmQU3BSsRLqmel_xsX7leblLLJJgqOlN43d4L,Zoufangji,0,58,51,109,53.21100917431193,2.080770464345533,105.0
2511,GOLD,I,ZvFg0x_7nCB3KXr1di_9Eb5UA8kpyCFdPzc-qLRCb1MqA00a,Taylor1221,63,22,16,38,57.89473684210527,1.0026031268838418,236.0
2512,GOLD,I,336g-ZMlkBrbMHWvMRb7B0r0yqeXsR4rH0yxomJntdgJCkXA,Rivolus,89,4,7,11,36.36363636363637,1.112355701709314,421.0
2513,GOLD,I,66-grdkiaUR5r77yqbRB7Lv3dG9jR7Qf9sQStwGAdUo5Qz1j,AsexualIntrovert,18,72,67,139,51.798561151079134,1.0446552924791086,21.0
2514,GOLD,I,gzyZxkLAt_jykXlEX-wHbH-Od0IvqAT5NGwmjtTI1Y1QPSxI,BravoZulu777,100,89,74,163,54.601226993865026,1.3509656267609242,202.0
2515,GOLD,I,jc9unUU_i83e2cPKOEjXln-kkna4MNBe40jNq2-7LHq9cubx,Strange Toplaner,0,17,10,27,62.96296296296296,1.9832703175183966,24.0
2516,GOLD,I,iZKL2RY__zNj0uytVRkQ06L-os5p55xVu83Zr6mD121ylIQo,we can win,100,51,46,97,52.57731958762887,1.010847730012053,238.0
2517,GOLD,I,O3nvSf4iK5wcE-ZT-purLjqf96MyxPaXYSoSJSYBJhbpthDZ,Bye stranger,0,216,223,439,49.202733485193626,1.6853221097334394,164.0
2518,GOLD,I,T7G9u-lbY_M4saGoryWNSwqC3gqend5tOR_qlDJb1UF_4E49,klll my adc plz,0,99,86,185,53.51351351351351,1.8071419399940079,267.0
2519,GOLD,I,1XOEbVI6dG9sU6MB4bd2mgM9CeYyQI1kmcfMF6u0LhrqvWBf,uxic,0,29,15,44,65.9090909090909,1.9125325579986674,29.0
2520,GOLD,I,o0AWpJuG1nn9cEW3ZCByvwRZU-BTGDnI9HIPyGauBqctTlCM,Lil Income,6,14,13,27,51.85185185185185,4.836550724637681,238.0
2521,GOLD,I,NWQG2h4g2idCmYfw4PX3gjUfCReZFSyrdE710yChN5g94j0y,MakeYouPeePants,0,23,16,39,58.97435897435898,1.0692367317162137,246.0
2522,GOLD,I,B5D5JHGUZxuHuBpixadixnjCwCSqWL5tKd7dXHK0WHTGJ3bC,o776,56,20,18,38,52.63157894736842,1.5190824019478424,59.0
2523,GOLD,I,MmxkJVwVL9KWdvQ9ETnjjyjlUDVCdsEWzdvFFN7SJUw8hZB7,G2 Doubtfire,22,73,69,142,51.40845070422535,1.0238379972893248,91.0
2524,GOLD,I,VazOd4aiVRfUXQTKZZy2D3OoKEIgahoqxG9nv41LPgO_cLHR,Patariña,55,15,11,26,57.692307692307686,2.0202413540501984,55.0
2525,GOLD,I,2r9Wi46owm1fVfE4oKIsIyww4PT8VPzt1Yb01T7HyStI0GAQ,TTVEthrealFlame,45,126,121,247,51.012145748987855,2.7736655673628925,122.0
2526,GOLD,I,Tx8wZ9TS6klVejpDdWrgTRSGVW4mH60C0fwV_POBxj3S8McF,Emperor JViC,100,34,26,60,56.666666666666664,1.5495169834839513,64.0
2527,GOLD,I,mT4Vo4TPqLPF5HffLmU71mNYrM6XAHUAkbomdKE02PjO25e7,TerrorJunior,1,133,127,260,51.153846153846146,1.0715482138215844,24.0
2528,GOLD,I,uREHi3yziwbMbkTROLEedSOVPesY8MQRW9-J4CzgASSKvMR4,Low Elo Scùm,1,77,66,143,53.84615384615385,1.0278642807343714,53.0
2529,GOLD,I,3blg6DsgVMg2CXwRN3P-CKeAWeEBWbi89vtL6DEwUKCo-jff,Nviy,60,11,15,26,42.30769230769231,1.1986703682057276,91.0
2530,GOLD,I,M9do8rkH8AHrzbCGSyG3ArCyqd2U3E2V6ZXcmvUPBH-1MqIX,Olaf Only,100,29,20,49,59.183673469387756,3.0530623020063357,154.0
2531,GOLD,I,5oFlJ8nBqmd65TYxP8YpFiHE2QBrD529IyCcss51ESCiW0Xq,IllllllllllllIl,100,52,42,94,55.319148936170215,1.5546226190257944,145.0
2532,GOLD,I,2h7GpLEHXB7GvCa1GpasFUJ6P4IWQOBBU5_QKD-LdjEJDhFY,baibaiqiao,0,42,9,51,82.35294117647058,1.1702513291445142,92.0
2533,GOLD,I,RWfC7bBazoR4IMS61aUfUu5S6wQ5hRxn0ZnH6_ExRFiZW6Gw,NoDiamondCuzTeam,100,26,21,47,55.319148936170215,1.6576648506481308,157.0
2534,GOLD,I,8xXPsIkrqNcMaX7PkMQDLJi4XiId0uxferPDZ_aPvN54F2lj,Resilient Coquí,47,18,20,38,47.368421052631575,2.1305707274598276,77.0
2535,GOLD,I,HMCIkWrPeRFV4cc3_4e5Aayagz6wJ9wQkAPcLDp2Z5FBe_oy,lasah,84,46,37,83,55.42168674698795,3.6491073006894115,161.0
2536,GOLD,I,-KkX9P6Jv2WLNMIUdy_MYl7GJRRWPgbd5y-R0WDxv2CKwEfN,Fcpsitsgepgep,0,106,93,199,53.266331658291456,1.6099986506544326,246.0
2537,GOLD,I,V7HVCf_Lot6Som3vio_Kc-SyAivJ5lPsMf0bqHQ0BPoRG4Rw,Miss Hu,86,442,452,894,49.44071588366891,1.6251758036995523,91.0
2538,GOLD,I,ShsN37O9aBe0YJYXeZXFd9CoskX6jc19aEBmE8loMwhocka1,chimpion pool,75,4,7,11,36.36363636363637,3.7443661401377075,141.0
2539,GOLD,I,FbH-rSdSm_nowK72MqVOmxtvEmzFNfGspn1vypg9H2xoyvwJ,MeowMeowww,74,31,18,49,63.26530612244898,1.0086918730986527,105.0
2540,GOLD,I,JRfv5aLDlKqA2fPZgA5GI1GNS8qo5Fq8fg_mucPshlPQkBHp,ll Irving ll,82,127,114,241,52.69709543568465,4.861604709473455,68.0
2541,GOLD,I,E0EchSzD9hhs2686uHfX2loIbrJQNXxedBZgWcXqXeHygrY6,Aestra,52,78,63,141,55.319148936170215,1.1939879859008091,5.0
2542,GOLD,I,quxUoec6ipadWRwdusBbAz6_u6SUmy3EBXzd-kHS3SOxYZLV,Arsonistes,0,77,66,143,53.84615384615385,1.0080612737214538,21.0
2543,GOLD,I,OERsxPrNvVE_JLXyj8uv4WFOLyeMz3P89L7F6ZPrg4Q72XKQ,Drallaa,21,54,64,118,45.76271186440678,3.8040728560586894,64.0
2544,GOLD,I,WvgIJgX42g5IwOAX_T5wv-h_TftR1Tpk5KZGeC8b5NUYW_yd,MypIestory ,12,12,19,31,38.70967741935484,3.003404834865509,11.0
2545,GOLD,I,PWGpWAmF1Tt80tRbIprN9byS3h8cbUlmb9cY2sYK9OQ4KlMR,EI3NFUYU,0,104,85,189,55.026455026455025,3.583321385902031,245.0
2546,GOLD,I,prPetpxq6NUHtuhsTjOx9OKnwMgPvjXlYrukgn3gtSHchbJ8,MangoPK,10,128,124,252,50.79365079365079,1.1671318002530326,254.0
2547,GOLD,I,HPIqo8QCefa7ExaIDPlqa5HJdGBtk37JMQiHqxqANf7OMETW,ymirrrdd,77,5,6,11,45.45454545454545,2.338022455442435,114.0
2548,GOLD,I,9rbJwW1jUwybW91VJn4EW5raQ60I3hjOf8R49ehoI5Jlr-Xo,UrMomHasLigmaa,0,17,9,26,65.38461538461539,1.1292863116810705,498.0
2549,GOLD,I,__pQWpT0JgQzkUDJJcy2uJFbZEZRbm3nkQfZ52Ru58G_RESB,Smurfy Milf,66,28,20,48,58.333333333333336,4.12609211977267,64.0
2550,GOLD,I,klh9sWgXPdEQZeljlgH4HnI-ljjfXp35gtDuRCrdO-8GzOt7,Perc ˉ 30 M,67,52,48,100,52.0,1.6614512794924798,107.0
2551,GOLD,I,11ebqJOoAq1u2WYpQLmP4G8VP23Foe-w-s0LDXVP5r6eO68n,Spirituality ,19,77,62,139,55.39568345323741,1.4774091802008689,40.0
2552,GOLD,I,98RaR3ggKLUgLovGD2bLqgVN-RhTYIKCdmmYu7CScSf6xVlF,SystemDefault ,0,34,24,58,58.620689655172406,1.8911531258360832,50.0
2553,GOLD,I,pBvIaf-gvydSn9s1GhNadXu2rhjHYGQOJxXsMHnoosccoZ_m,SUCKTHATTIGERDIK,100,38,24,62,61.29032258064516,2.305797710324546,161.0
2554,GOLD,I,jdQGQWk_YMMHOn21cdQs2cs01UQWg5w-f09HBNpDpa0pjL8K,12BarBlues,24,49,28,77,63.63636363636363,1.6095247570722648,39.0
2555,GOLD,I,t9jzRHlywoDYCWcyPLnaOOp9EiRqG1RPtuexb6ne4gRfWFam,Wannÿ,0,86,76,162,53.086419753086425,1.0708516541228115,238.0
